id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,udps.heartbeat_request_counter,udps.heartbeat_response_counter,udps.pfd_management_request_counter,udps.pfd_management_response_counter,udps.association_setup_request_counter,udps.association_setup_response_counter,udps.association_update_request_counter,udps.association_update_response_counter,udps.association_release_request_counter,udps.association_release_response_counter,udps.version_not_supported_response_counter,udps.node_report_request_counter,udps.node_report_response_counter,udps.session_set_deletion_request_counter,udps.session_set_deletion_response_counter,udps.session_establishment_request_counter,udps.session_establishment_response_counter,udps.session_modification_request_counter,udps.session_modification_response_counter,udps.session_deletion_request_counter,udps.session_deletion_response_counter,udps.session_report_request_counter,udps.session_report_response_counter
2886,0,"10.60.0.20","02:42:0a:64:c8:11","02:42:0a",46591,"10.100.200.1","02:42:0a:64:c8:02","02:42:0a",5001,6,4,0,1,1734870725659,1734870725668,9,107,108826,1734870725659,1734870725668,9,72,104976,1734870725659,1734870725668,9,35,3850,110,1017.0654205607475,635.3972649917683,1458,1458,1458.0,0.0,1458,110,110.0,0.0,110,0,0.08490566037735847,0.5185680747579157,5,0,0.12676056338028177,0.6308628437032826,5,0,0.2647058823529412,0.898106544580817,5,0,0,0,0,107,27,0,0,0,0,0,0,72,27,0,0,0,0,0,0,35,0,0,0,"BitTorrent","Download",0,5,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2887,0,"10.60.0.1","02:42:0a:64:c8:11","02:42:0a",47305,"10.100.200.1","02:42:0a:64:c8:02","02:42:0a",5001,6,4,0,1,1734870725661,1734870725671,10,127,128550,1734870725661,1734870725671,10,85,123930,1734870725661,1734870725671,10,42,4620,110,1012.204724409449,636.702957561828,1458,1458,1458.0,0.0,1458,110,110.0,0.0,110,0,0.07936507936507936,0.3487847382710339,3,0,0.11904761904761907,0.4224073835826099,3,0,0.24390243902439032,0.6993027886716188,4,0,0,0,0,127,11,0,0,0,0,0,0,85,11,0,0,0,0,0,0,42,0,0,0,"BitTorrent","Download",0,5,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2888,0,"10.60.0.20","02:42:0a:64:c8:11","02:42:0a",46591,"10.100.200.1","02:42:0a:64:c8:02","02:42:0a",5001,6,4,0,1,1734870727475,1734870727486,11,110,110504,1734870727475,1734870727486,11,73,106434,1734870727475,1734870727486,11,37,4070,110,1004.5818181818182,639.797579540322,1458,1458,1458.0,0.0,1458,110,110.0,0.0,110,0,0.10091743119266058,0.3835736958607864,3,0,0.15277777777777785,0.46450707546945874,3,0,0.30555555555555547,0.7490735018081411,4,0,0,0,0,110,9,0,0,0,0,0,0,73,9,0,0,0,0,0,0,37,0,0,0,"BitTorrent","Download",0,5,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2889,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",8805,"10.100.200.6","02:42:0a:64:c8:06","02:42:0a",8805,17,4,0,0,1734870727475,1734870727486,11,25,8175,1734870727475,1734870727486,11,25,8175,0,0,0,0,0,327,327.0,0.0,327,327,327.0,0.0,327,0,0.0,0.0,0,0,0.4583333333333333,0.5089773777040515,1,0,0.4583333333333333,0.5089773777040515,1,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0
2890,0,"10.60.0.1","02:42:0a:64:c8:11","02:42:0a",47305,"10.100.200.1","02:42:0a:64:c8:02","02:42:0a",5001,6,4,0,1,1734870727477,1734870727487,10,120,121040,1734870727477,1734870727487,10,80,116640,1734870727477,1734870727487,10,40,4400,110,1008.6666666666669,638.1176801103913,1458,1458,1458.0,0.0,1458,110,110.0,0.0,110,0,0.08403361344537812,0.4234609607758892,4,0,0.1265822784810126,0.5155800469472481,4,0,0.25641025641025644,0.849704243219174,5,0,0,0,0,120,18,0,0,0,0,0,0,80,18,0,0,0,0,0,0,40,0,0,0,"BitTorrent","Download",0,5,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2891,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",46591,"10.100.200.1","02:42:f5:9a:76:10","02:42:f5",5001,6,4,0,0,1734870722552,1734870731114,8562,91524,89284808,1734870722552,1734870731114,8562,61749,87306222,1734870722552,1734870731107,8555,29775,1978586,66,975.5343734976624,631.3520872627104,1414,66,1413.8888403051167,12.033856844884063,1414,66,66.45125104953848,2.909998739059668,94,0,0.09355025512712761,0.5341940942192649,28,0,0.13866036146919836,0.6497343767370423,28,0,0.28733122858870125,0.926784011742167,28,2,0,0,0,91523,9590,0,2,1,0,0,0,61748,9589,0,1,1,0,0,0,29775,1,0,1,"BitTorrent","Download",0,5,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2892,0,"10.60.0.20","02:42:0a:64:c8:11","02:42:0a",46591,"10.100.200.1","02:42:0a:64:c8:02","02:42:0a",5001,6,4,0,1,1734870728843,1734870731087,2244,1768,1793568,1734870728843,1734870731087,2244,1186,1729188,1734870728843,1734870731087,2244,582,64380,110,1014.4615384615374,633.3390245110871,1458,1458,1458.0,0.0,1458,110,110.618556701031,2.655595070156921,122,0,1.2699490662139197,10.894070261922147,207,0,1.893670886075948,13.264990326209452,207,0,3.8623063683304646,18.815024467323358,207,0,0,0,0,1768,376,0,0,0,0,0,0,1186,376,0,0,0,0,0,0,582,0,0,0,"BitTorrent","Download",0,5,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",35513,"57.144.176.1","02:42:f5:9a:76:10","02:42:f5",443,6,4,0,0,1734870724067,1734870724583,516,27,10313,1734870724067,1734870724583,516,16,1817,1734870724093,1734870724572,479,11,8496,66,381.962962962963,765.3514768986098,2762,66,113.56250000000001,132.7006499607293,583,66,772.3636363636364,1101.659318730366,2762,0,19.846153846153847,44.225506041371474,221,0,34.400000000000006,64.15027001390673,250,0,47.900000000000006,67.49395034618534,221,2,0,0,0,26,9,0,2,1,0,0,0,15,4,0,1,1,0,0,0,11,5,0,1,"TLS.Facebook","SocialNetwork",0,6,"www.facebook.com","bb4f9fef542ff6b4b29aa653bf0c1d31","475c9302dc42b2751db9edcac3b74891","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",43825,"104.244.42.1","02:42:f5:9a:76:10","02:42:f5",443,6,4,0,0,1734870724580,1734870725212,632,28,15709,1734870724580,1734870725212,632,14,1677,1734870724693,1734870725194,501,14,14032,54,561.0357142857142,949.0014823445027,2762,54,119.78571428571428,137.25953999151142,583,66,1002.2857142857143,1196.782123257801,2762,0,23.40740740740741,38.74597672340591,113,0,48.61538461538462,61.330441682113104,141,0,38.53846153846154,54.47264662901217,150,2,0,0,0,25,13,2,2,1,0,0,0,11,5,2,1,1,0,0,0,14,8,0,1,"TLS","Web",0,6,"x.com","0149f47eabf9a20d0893e2a44e5a6323","907bf3ecef1c987c889946b737b43de8","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2895,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",34773,"192.168.51.14","02:42:f5:9a:76:10","02:42:f5",80,6,4,0,0,1734870728369,1734870728568,199,10,1285,1734870728369,1734870728568,199,6,486,1734870728370,1734870728555,185,4,799,66,128.5,165.1660780346053,593,66,81.0,32.97878105691598,148,66,199.75,262.1937896543954,593,0,22.11111111111111,54.53311939648337,167,0,39.8,71.28955042641242,167,1,61.666666666666664,99.92663975804116,177,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,"HTTP","Web",0,6,"newslab.iith.ac.in","","","curl/7.88.1","text/html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
