id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,udps.heartbeat_request_counter,udps.heartbeat_response_counter,udps.pfd_management_request_counter,udps.pfd_management_response_counter,udps.association_setup_request_counter,udps.association_setup_response_counter,udps.association_update_request_counter,udps.association_update_response_counter,udps.association_release_request_counter,udps.association_release_response_counter,udps.version_not_supported_response_counter,udps.node_report_request_counter,udps.node_report_response_counter,udps.session_set_deletion_request_counter,udps.session_set_deletion_response_counter,udps.session_establishment_request_counter,udps.session_establishment_response_counter,udps.session_modification_request_counter,udps.session_modification_response_counter,udps.session_deletion_request_counter,udps.session_deletion_response_counter,udps.session_report_request_counter,udps.session_report_response_counter
0,0,"10.100.200.10","02:42:0a:64:c8:0a","02:42:0a",8805,"10.100.200.4","02:42:0a:64:c8:04","02:42:0a",8805,17,4,0,0,1734880934974,1734880939891,4917,24,11070,1734880934974,1734880939885,4911,12,9618,1734880934985,1734880939891,4906,12,1452,63,461.2499999999999,433.308630845518,1155,448,801.5,369.21870828203515,1155,63,121.0,60.57902427258285,179,2,213.7826086956522,343.78666171726843,860,59,446.4545454545455,385.50262350245134,862,60,446.0,389.50327341371604,867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,6,6,6,0,0,0,0
1,0,"10.100.200.10","02:42:0a:64:c8:0a","02:42:0a",8805,"10.100.200.4","02:42:0a:64:c8:04","02:42:0a",8805,17,4,0,0,1734880941013,1734880947895,6882,54,18258,1734880941013,1734880947894,6881,27,13517,1734880941021,1734880947895,6874,27,4741,63,338.111111111111,367.3364950953428,1155,63,500.6296296296297,462.20542786715254,1155,63,175.5925925925926,81.06752136301577,255,0,129.8490566037736,284.80137452580027,975,0,264.6538461538462,364.50590582954266,975,0,264.3846153846155,367.3345153315247,982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,8,8,8,0,0,11,11
2,0,"10.100.200.10","02:42:0a:64:c8:0a","02:42:0a",8805,"10.100.200.4","02:42:0a:64:c8:04","02:42:0a",8805,17,4,0,0,1734880948977,1734880951875,2898,16,7380,1734880948977,1734880951873,2896,8,6412,1734880948983,1734880951875,2892,8,968,63,461.25,438.0967168712103,1155,448,801.5,377.9073960641681,1155,63,121.0,62.00460812368246,179,1,193.20000000000002,332.5035338158077,839,55,413.7142857142857,392.79753660366146,843,51,413.14285714285717,396.75157154548174,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,0,0,0
3,0,"10.100.200.10","02:42:0a:64:c8:0a","02:42:0a",8805,"10.100.200.4","02:42:0a:64:c8:04","02:42:0a",8805,17,4,0,0,1734880952963,1734880955887,2924,58,14058,1734880952963,1734880955885,2922,29,7735,1734880952968,1734880955887,2919,29,6323,63,242.3793103448276,275.44100699851884,1155,63,266.7241379310344,385.4104395272029,1155,63,218.0344827586207,68.38258067594025,255,0,51.298245614035075,186.08724575473047,838,0,104.35714285714288,257.7660745838157,839,1,104.25000000000001,259.42166804615965,844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,4,4,0,0,21,21
4,0,"10.100.200.10","02:42:0a:64:c8:0a","02:42:0a",8805,"10.100.200.4","02:42:0a:64:c8:04","02:42:0a",8805,17,4,0,0,1734880956993,1734880958969,1976,12,5535,1734880956993,1734880958967,1974,6,4809,1734880957000,1734880958969,1969,6,726,63,461.25000000000006,443.04711939025174,1155,448,801.5,387.23984815615245,1155,63,121.0,63.53581667059927,179,2,179.63636363636363,330.2191008186149,845,54,394.8,411.3073060377119,847,49,393.8,417.21960644245854,852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,3,3,0,0,0,0
5,0,"57.144.176.1","02:42:1a:e8:d0:52","02:42:1a",443,"10.100.200.4","02:42:0a:64:c8:04","02:42:0a",57559,6,4,0,0,1734880931347,1734880931348,1,2,823,1734880931347,1734880931347,0,1,769,1734880931348,1734880931348,0,1,54,54,411.5,505.58134854838147,769,769,769.0,0.0,769,54,54.0,0.0,54,1,1.0,0.0,1,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,"TLS","Web",0,6,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,"10.100.200.4","02:42:0a:64:c8:04","02:42:0a",8805,"10.100.200.10","02:42:0a:64:c8:0a","02:42:0a",8805,17,4,0,0,1734880964986,1734880965018,32,50,7950,1734880964986,1734880965017,31,25,6375,1734880964988,1734880965018,30,25,1575,63,159.0,96.97464427701225,255,255,255.0,0.0,255,63,63.0,0.0,63,0,0.653061224489796,0.5609151899709403,2,1,1.291666666666667,0.4643056214875365,2,0,1.2500000000000002,0.6079187588743287,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,25
7,0,"fe80::fc85:88ff:fe91:b4d4","fe:85:88:91:b4:d4","fe:85:88",0,"ff02::2","33:33:00:00:00:02","33:33:00",0,58,6,0,0,1734880945570,1734880945570,0,1,70,1734880945570,1734880945570,0,1,70,0,0,0,0,0,70,70.0,0.0,70,70,70.0,0.0,70,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"ICMPV6","Network",0,6,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,"10.60.0.24","02:42:0a:64:c8:0f","02:42:0a",48953,"10.100.200.1","02:42:0a:64:c8:04","02:42:0a",2222,6,4,0,1,1734880969009,1734880969153,144,25,3121,1734880969009,1734880969153,144,13,1501,1734880969009,1734880969132,123,12,1620,110,124.83999999999999,15.739229121317644,164,110,115.46153846153847,5.348136507472869,126,110,135.0,17.1092744652505,164,0,6.0,11.992751433950497,56,0,12.000000000000002,16.365151445012106,59,0,11.181818181818182,16.690225773297268,59,2,0,0,0,24,16,0,2,1,0,0,0,12,7,0,1,1,0,0,0,12,9,0,1,"FTP_CONTROL","Download",0,6,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,0,"10.100.200.4","02:42:0a:64:c8:04","02:42:0a",38027,"142.250.77.174","02:42:1a:e8:d0:52","02:42:1a",80,6,4,0,0,1734880969022,1734880969560,538,10,1523,1734880969022,1734880969560,538,6,478,1734880969040,1734880969532,492,4,1045,66,152.3,242.3624695918629,839,66,79.66666666666667,29.729895167434858,140,66,261.25,385.1851286502808,839,0,59.77777777777778,106.09050119800756,336,0,107.6,136.81118375337596,336,25,164.0,195.0717816599828,387,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,"HTTP.Google","Web",0,6,"google.com","","","curl/7.88.1","text/html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
