id,expiration_id,src_ip,src_mac,src_oui,src_port,dst_ip,dst_mac,dst_oui,dst_port,protocol,ip_version,vlan_id,tunnel_id,bidirectional_first_seen_ms,bidirectional_last_seen_ms,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_first_seen_ms,src2dst_last_seen_ms,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_first_seen_ms,dst2src_last_seen_ms,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,application_name,application_category_name,application_is_guessed,application_confidence,requested_server_name,client_fingerprint,server_fingerprint,user_agent,content_type,udps.heartbeat_request_counter,udps.heartbeat_response_counter,udps.pfd_management_request_counter,udps.pfd_management_response_counter,udps.association_setup_request_counter,udps.association_setup_response_counter,udps.association_update_request_counter,udps.association_update_response_counter,udps.association_release_request_counter,udps.association_release_response_counter,udps.version_not_supported_response_counter,udps.node_report_request_counter,udps.node_report_response_counter,udps.session_set_deletion_request_counter,udps.session_set_deletion_response_counter,udps.session_establishment_request_counter,udps.session_establishment_response_counter,udps.session_modification_request_counter,udps.session_modification_response_counter,udps.session_deletion_request_counter,udps.session_deletion_response_counter,udps.session_report_request_counter,udps.session_report_response_counter
10,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",47103,"192.168.51.14","02:42:85:a5:92:9e","02:42:85",80,6,4,0,0,1734872440793,1734872440847,54,7,1087,1734872440793,1734872440847,54,4,354,1734872440794,1734872440817,23,3,733,66,155.28571428571428,195.2679477757971,593,66,88.5,39.84553509073089,148,66,244.33333333333334,301.98068370896397,593,0,9.0,11.627553482998906,30,9,18.0,11.532562594670797,31,0,11.5,16.263455967290593,23,2,0,0,0,6,2,0,0,1,0,0,0,3,1,0,0,1,0,0,0,3,1,0,0,"HTTP","Web",0,6,"newslab.iith.ac.in","","","curl/7.88.1","text/html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,0,"10.60.0.18","02:42:0a:64:c8:0f","02:42:0a",53247,"104.244.42.129","02:42:0a:64:c8:02","02:42:0a",80,6,4,0,1,1734872440788,1734872441183,395,7,1192,1734872440788,1734872441183,395,4,517,1734872440903,1734872441131,228,3,675,110,170.2857142857143,124.51066123792275,447,110,129.25,33.38038346094904,179,110,225.0,192.29924596836048,447,0,65.83333333333333,49.101595357652755,115,0,131.66666666666666,129.55436439322813,259,92,114.0,31.11269837220809,136,2,0,0,0,6,2,0,0,1,0,0,0,3,1,0,0,1,0,0,0,3,1,0,0,"HTTP","Web",0,6,"x.com","","","curl/7.88.1","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",46837,"10.100.200.1","02:42:85:a5:92:9e","02:42:85",5001,6,4,0,0,1734872440715,1734872442054,1339,1748,1688828,1734872440715,1734872442054,1339,1172,1650284,1734872440715,1734872442038,1323,576,38544,66,966.1487414187652,634.6270498960605,1414,66,1408.0921501706473,87.31918757654495,1414,66,66.91666666666669,3.3016464930724103,94,0,0.7664567830566682,3.405802807692159,38,0,1.143467122117847,4.129516178225459,38,0,2.3008695652173907,5.650221167577337,39,2,0,0,0,1747,557,0,2,1,0,0,0,1171,556,0,1,1,0,0,0,576,1,0,1,"TargusDataspeed","Network",1,1,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",55793,"18.200.8.190","02:42:85:a5:92:9e","02:42:85",80,6,4,0,0,1734872440779,1734872441370,591,10,1416,1734872440779,1734872441370,591,6,531,1734872440943,1734872441347,404,4,885,66,141.6,192.89386834330543,679,66,88.5,51.29424919033322,193,66,221.25,305.18996816190844,679,0,65.66666666666667,75.23130997131447,164,0,118.2,108.26218176260814,211,2,134.66666666666666,115.1708875251612,209,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,"HTTP.NetFlix","Video",0,6,"netflix.com","","","Wget/1.21.3","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",49985,"104.244.42.129","02:42:85:a5:92:9e","02:42:85",443,6,4,0,0,1734872441206,1734872442113,907,21,7161,1734872441206,1734872442113,907,12,1516,1734872441325,1734872442089,764,9,5645,54,340.99999999999994,668.5118547939146,2762,54,126.33333333333333,156.98426865791555,583,66,627.2222222222222,960.2595713891345,2762,0,45.349999999999994,54.82918450683186,160,0,82.45454545454545,99.82320735817261,256,0,95.50000000000001,82.35810307952183,182,2,0,0,0,18,7,2,2,1,0,0,0,9,3,2,1,1,0,0,0,9,4,0,1,"TLS","Web",0,6,"x.com","bb4f9fef542ff6b4b29aa653bf0c1d31","907bf3ecef1c987c889946b737b43de8","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",53147,"142.250.77.174","02:42:85:a5:92:9e","02:42:85",80,6,4,0,0,1734872440745,1734872441203,458,10,1356,1734872440745,1734872441203,458,6,530,1734872440765,1734872441179,414,4,826,66,135.60000000000002,174.635620650542,620,66,88.33333333333333,50.886802480276415,192,66,206.5,275.6924615098014,620,0,50.888888888888886,94.78850727335626,301,0,91.6,155.11544088194444,366,48,138.0,141.4178206592083,301,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,"HTTP.Google","Web",0,6,"google.com","","","Wget/1.21.3","text/html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",35017,"192.168.36.56","02:42:85:a5:92:9e","02:42:85",443,6,4,0,0,1734872440784,1734872441206,422,18,6041,1734872440784,1734872441206,422,11,1508,1734872440785,1734872441184,399,7,4533,54,335.6111111111112,712.5711637434488,3062,54,137.09090909090907,158.72898572438152,583,66,647.5714285714287,1100.392635553761,3062,0,24.82352941176471,59.581074275013755,249,0,42.199999999999996,74.5770295287586,249,0,66.5,99.31112727182186,265,2,0,0,0,15,7,2,2,1,0,0,0,8,3,2,1,1,0,0,0,7,4,0,1,"TLS","Web",0,6,"iith.ac.in","bb4f9fef542ff6b4b29aa653bf0c1d31","389ed42c02ebecc32e73aa31def07e14","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",54805,"192.168.36.56","02:42:85:a5:92:9e","02:42:85",80,6,4,0,0,1734872440829,1734872441447,618,9,1095,1734872440829,1734872441447,618,5,412,1734872440830,1734872441433,603,4,683,66,121.66666666666667,135.3864838157783,477,66,82.4,32.385181796618035,140,66,170.75,204.20149362822988,477,1,77.25,125.11566077605383,283,15,154.5,144.85049764038322,283,6,201.0,170.36725037400822,321,2,0,0,0,8,2,0,2,1,0,0,0,4,1,0,1,1,0,0,0,4,1,0,1,"HTTP","Web",0,6,"iith.ac.in","","","curl/7.88.1","text/html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",60463,"192.168.51.14","02:42:85:a5:92:9e","02:42:85",443,6,4,0,0,1734872440834,1734872441033,199,21,6569,1734872440834,1734872441033,199,10,1409,1734872440834,1734872441010,176,11,5160,54,312.8095238095238,596.0743761518037,2762,54,140.89999999999998,171.37771798638883,583,66,469.09090909090907,792.3111073997958,2762,0,9.950000000000001,12.762919151321059,41,0,22.11111111111111,20.45387765464317,68,0,17.6,23.71216284244579,68,2,0,0,0,19,9,1,2,1,0,0,0,8,3,1,1,1,0,0,0,11,6,0,1,"TLS","Web",0,6,"newslab.iith.ac.in","bb4f9fef542ff6b4b29aa653bf0c1d31","15af977ce25de452b96affa2addb1036","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",47103,"192.168.51.14","02:42:85:a5:92:9e","02:42:85",80,6,4,0,0,1734872442031,1734872442046,15,3,198,1734872442031,1734872442046,15,2,132,1734872442031,1734872442031,0,1,66,66,66.0,0.0,66,66,66.0,0.0,66,66,66.0,0.0,66,0,7.5,10.606601717798213,15,15,15.0,0.0,15,0,0.0,0.0,0,0,0,0,0,3,0,0,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,"HTTP","Web",1,1,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",37391,"10.100.200.1","02:42:85:a5:92:9e","02:42:85",5001,6,4,0,0,1734872444072,1734872447325,3253,17311,16873694,1734872444072,1734872447325,3253,11675,16499258,1734872444072,1734872447318,3246,5636,374436,66,974.7382589105185,631.6160160586749,1414,66,1413.2126766595263,30.974082303261923,1414,66,66.43647977288894,2.263175355578221,94,0,0.1879260543038705,0.9462923487966278,21,0,0.2786534178516364,1.1530129717500819,22,0,0.5760425909494243,1.6215493796989207,21,2,0,0,0,17310,3227,0,2,1,0,0,0,11674,3226,0,1,1,0,0,0,5636,1,0,1,"TargusDataspeed","Network",1,1,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",43145,"192.168.36.56","02:42:85:a5:92:9e","02:42:85",443,6,4,0,0,1734872444605,1734872444958,353,54,62780,1734872444605,1734872444958,353,28,2597,1734872444606,1734872444936,330,26,60183,54,1162.5925925925926,1777.0615720586304,6806,54,92.75000000000001,100.95749930870252,583,66,2314.7307692307695,2005.3457469013626,6806,0,6.660377358490564,22.46616549753327,155,0,13.074074074074073,30.709464747390587,155,0,13.2,35.565666965019325,174,2,0,0,0,50,9,3,2,1,0,0,0,24,4,3,1,1,0,0,0,26,5,0,1,"TLS","Web",0,6,"iith.ac.in","0149f47eabf9a20d0893e2a44e5a6323","c4b2785a87896e19d37eee932070cb22","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22,0,"10.60.0.11","02:42:0a:64:c8:0f","02:42:0a",58791,"10.100.200.1","02:42:0a:64:c8:02","02:42:0a",5001,17,4,0,1,1734872440705,1734872447736,7031,626,908964,1734872440705,1734872447729,7024,625,908750,1734872447736,1734872447736,0,1,214,214,1452.0191693290735,49.56036755260075,1454,1454,1454.0,0.0,1454,214,214.0,0.0,214,0,11.249599999999997,5.353686484503833,35,0,11.256410256410254,5.355271380176367,35,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"BitTorrent","Download",0,6,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23,0,"10.60.0.11","02:42:0a:64:c8:0f","02:42:0a",14393,"10.100.200.1","02:42:0a:64:c8:02","02:42:0a",12337,17,4,0,1,1734872440709,1734872447730,7021,625,112500,1734872440709,1734872447730,7021,625,112500,0,0,0,0,0,180,180.0,0.0,180,180,180.0,0.0,180,0,0.0,0.0,0,0,11.251602564102573,5.382257636638395,37,0,11.251602564102573,5.382257636638395,37,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Unknown","Unspecified",0,0,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24,0,"10.60.0.20","02:42:0a:64:c8:0f","02:42:0a",46837,"10.100.200.1","02:42:0a:64:c8:02","02:42:0a",5001,6,4,0,1,1734872440715,1734872442054,1339,1748,1765740,1734872440715,1734872442054,1339,1172,1701852,1734872440715,1734872442038,1323,576,63888,110,1010.1487414187652,634.6270498960605,1458,110,1452.0921501706473,87.31918757654495,1458,110,110.91666666666669,3.3016464930724103,138,0,0.7664567830566678,3.3891135571160955,38,0,1.143467122117847,4.127031747601778,38,0,2.3008695652173903,5.645285653854828,39,2,0,0,0,1747,557,0,2,1,0,0,0,1171,556,0,1,1,0,0,0,576,1,0,1,"BitTorrent","Download",0,5,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25,0,"10.60.0.10","02:42:0a:64:c8:0f","02:42:0a",59647,"192.168.51.14","02:42:0a:64:c8:02","02:42:0a",80,6,4,0,1,1734872440723,1734872440744,21,10,1493,1734872440723,1734872440744,21,6,802,1734872440723,1734872440731,8,4,691,110,149.29999999999998,82.79029733811404,353,110,133.66666666666669,54.14671427396742,244,110,172.75,120.22582917160521,353,0,2.333333333333333,4.06201920231798,13,0,4.2,5.674504383644443,14,1,2.6666666666666665,1.5275252316519468,4,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,"HTTP","Web",0,6,"newslab.iith.ac.in","","","Wget/1.21.3","text/html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26,0,"10.100.200.2","02:42:0a:64:c8:02","02:42:0a",59647,"192.168.51.14","02:42:85:a5:92:9e","02:42:85",80,6,4,0,0,1734872440723,1734872440744,21,10,1053,1734872440723,1734872440744,21,6,538,1734872440723,1734872440731,8,4,515,66,105.30000000000001,82.79029733811404,309,66,89.66666666666667,54.14671427396742,200,66,128.75,120.22582917160521,309,0,2.333333333333333,4.06201920231798,13,0,4.2,5.674504383644443,14,1,2.6666666666666665,1.5275252316519468,4,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,"HTTP","Web",0,6,"newslab.iith.ac.in","","","Wget/1.21.3","text/html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27,0,"10.60.0.7","02:42:0a:64:c8:0f","02:42:0a",46363,"192.168.36.56","02:42:0a:64:c8:02","02:42:0a",80,6,4,0,1,1734872440730,1734872440816,86,10,1461,1734872440730,1734872440816,86,6,794,1734872440731,1734872440781,50,4,667,110,146.1,75.22772833943021,329,110,132.33333333333334,50.88680248027643,236,110,166.75,108.23238886765829,329,0,9.555555555555555,14.000992028344912,35,0,17.200000000000003,17.31184565550421,36,2,16.666666666666664,15.567059238447492,33,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,"HTTP","Web",0,6,"iith.ac.in","","","Wget/1.21.3","text/html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28,0,"10.60.0.23","02:42:0a:64:c8:0f","02:42:0a",35511,"192.168.36.56","02:42:0a:64:c8:02","02:42:0a",80,6,4,0,1,1734872440730,1734872440803,73,10,1461,1734872440730,1734872440803,73,6,794,1734872440731,1734872440778,47,4,667,110,146.1,75.22772833943021,329,110,132.33333333333334,50.88680248027643,236,110,166.75,108.23238886765829,329,0,8.11111111111111,11.910546213801915,30,0,14.6,14.774978849392646,33,2,15.666666666666668,14.0118997046558,30,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,"HTTP","Web",0,6,"iith.ac.in","","","Wget/1.21.3","text/html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29,0,"10.60.0.6","02:42:0a:64:c8:0f","02:42:0a",42783,"10.100.200.1","02:42:0a:64:c8:02","02:42:0a",5001,6,4,0,1,1734872440732,1734872444986,4254,9975,10143038,1734872440732,1734872444986,4254,6715,9782686,1734872440732,1734872444962,4230,3260,360352,110,1016.8459147869683,632.3204250448644,1458,110,1456.8408041697699,38.84958892926439,1458,110,110.53742331288345,2.507945909223837,138,0,0.42650892320031997,2.0703468820085615,43,0,0.6336014298480764,2.527331884174931,43,0,1.2979441546486674,3.4926783115774276,43,2,0,0,0,9974,3042,0,2,1,0,0,0,6714,3041,0,1,1,0,0,0,3260,1,0,1,"BitTorrent","Download",0,5,"","","","","",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30,0,"10.60.0.8","02:42:0a:64:c8:0f","02:42:0a",53147,"142.250.77.174","02:42:0a:64:c8:02","02:42:0a",80,6,4,0,1,1734872440745,1734872441203,458,10,1796,1734872440745,1734872441203,458,6,794,1734872440765,1734872441179,414,4,1002,110,179.60000000000002,174.635620650542,664,110,132.33333333333334,50.88680248027643,236,110,250.50000000000003,275.6924615098014,664,0,50.888888888888886,94.78850727335626,301,0,91.6,155.11544088194444,366,48,138.0,141.4178206592083,301,2,0,0,0,9,2,0,2,1,0,0,0,5,1,0,1,1,0,0,0,4,1,0,1,"HTTP.Google","Web",0,6,"google.com","","","Wget/1.21.3","text/html",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
